898.735	4465.34
900.365	4559.95
901.994	4642.08
903.623	4719.02
905.253	4794.91
906.882	4855.21
908.511	4932.15
910.14	4974.78
911.768	5048.59
913.397	5122.41
915.026	5206.62
916.654	5316.82
918.282	5467.57
919.911	5648.48
921.539	5859.53
923.167	6072.66
924.795	6288.91
926.422	6467.73
928.05	6627.84
929.678	6740.12
931.305	6821.21
932.932	6857.6
934.56	6861.76
936.187	6861.76
937.814	6839.93
939.44	6821.21
941.067	6794.18
942.694	6767.15
944.32	6738.04
945.947	6703.73
947.573	6651.75
949.199	6587.29
950.825	6490.6
952.451	6361.68
954.077	6214.05
955.703	6031.07
957.328	5846.01
958.954	5649.52
960.579	5487.33
962.204	5305.39
963.829	5152.56
965.454	5011.16
967.079	4897.84
968.704	4795.95
970.329	4713.82
971.953	4670.15
973.578	4651.44
975.202	4677.43
976.826	4769.96
978.45	4865.61
980.074	4960.22
981.698	5012.2
983.321	5015.32
984.945	4973.74
986.568	4912.4
988.191	4783.48
989.815	4622.33
991.438	4464.3
993.061	4335.38
994.683	4190.87
996.306	4071.31
997.929	3954.87
999.551	3889.37
1001.173	3866.5
1002.795	3894.57
1004.417	3997.49
1006.039	4178.4
1007.661	4459.1
1009.283	4806.35
1010.904	5167.11
1012.526	5458.22
1014.147	5617.29
1015.768	5608.97
1017.389	5450.94
1019.01	5178.55
1020.63	4825.06
1022.251	4472.62
1023.871	4180.47
1025.492	3953.83
1027.112	3831.15
1028.732	3735.5
1030.352	3655.45
1031.972	3585.79
1033.591	3527.57
1035.211	3468.31
1036.83	3392.41
1038.45	3284.29
1040.069	3135.62
1041.688	2970.31
1043.307	2772.77
1044.925	2570.04
1046.544	2361.07
1048.162	2173.93
1049.781	2019.02
1051.399	1897.38
1053.017	1799.65
1054.635	1714.4
1056.253	1633.31
1057.87	1553.25
1059.488	1489.83
1061.105	1422.26
1062.722	1354.68
1064.339	1298.54
1065.956	1244.47
1067.573	1189.37
1069.19	1145.71
1070.806	1117.64
1072.423	1077.09
1074.039	1040.7
1075.655	1013.67
1077.271	982.48
1078.887	953.37
1080.502	930.5
1082.118	900.35
1083.733	876.43
1085.348	851.48
1086.963	824.45
1088.578	800.54
1090.193	779.75
1091.808	753.75
1093.422	723.6
1095.037	714.25
1096.651	685.14
1098.265	661.22
1099.879	637.31
1101.493	613.4
1103.106	592.61
1104.72	574.93
1106.333	555.18
1107.946	533.35
1109.559	512.55
1111.172	493.84
1112.785	483.44
1114.398	465.77
1116.01	447.05
1117.622	440.82
1119.234	421.06
1120.846	399.23
1122.458	381.56
1124.07	376.36
1125.681	357.64
1127.293	347.25
1128.904	332.69
1130.515	317.1
1132.126	297.34
1133.737	286.95
1135.347	275.51
1136.958	261.99
1138.568	252.64
1140.178	246.4
1141.788	229.76
1143.398	219.37
1145.008	212.09
1146.617	188.18
1148.227	179.86
1149.836	175.7
1151.445	156.99
1153.054	150.75
1154.663	146.59
1156.271	131
1157.88	128.92
1159.488	124.76
1161.096	115.4
1162.704	108.12
1164.312	105.01
1165.92	100.85
1167.527	88.37
1169.134	95.65
1170.741	86.29
1172.348	91.49
1173.955	87.33
1175.562	75.9
1177.168	77.97
1178.775	73.82
1180.381	71.74
1181.987	65.5
1183.593	70.7
1185.199	63.42
1186.804	67.58
1188.409	64.46
1190.015	68.62
1191.62	55.1
1193.225	57.18
1194.829	53.02
1196.434	55.1
1198.038	62.38
1199.642	56.14
1201.246	57.18
1202.85	49.9
1204.454	58.22
1206.057	42.63
1207.661	46.78
1209.264	48.86
1210.867	49.9
1212.47	48.86
1214.073	39.51
1215.675	46.78
1217.277	46.78
1218.88	41.59
1220.482	38.47
1222.083	43.67
1223.685	41.59
1225.287	34.31
1226.888	38.47
1228.489	38.47
1230.09	38.47
1231.691	32.23
1233.292	34.31
1234.892	28.07
1236.492	36.39
1238.092	38.47
1239.692	35.35
1241.292	40.55
1242.892	34.31
1244.491	31.19
1246.09	34.31
1247.689	27.03
1249.288	34.31
1250.887	28.07
1252.485	25.99
1254.084	37.43
1255.682	22.87
1257.28	28.07
1258.878	34.31
1260.475	25.99
1262.073	36.39
1263.67	28.07
1265.267	34.31
1266.864	27.03
1268.461	29.11
1270.057	24.95
1271.654	25.99
1273.25	19.75
1274.846	24.95
1276.442	29.11
1278.037	17.67
1279.633	28.07
1281.228	24.95
1282.823	24.95
1284.418	20.79
1286.013	24.95
1287.608	22.87
1289.202	17.67
1290.796	22.87
1292.39	21.83
1293.984	21.83
1295.577	24.95
1297.171	28.07
1298.764	23.91
1300.357	23.91
1301.95	13.52
1303.543	28.07
1305.135	15.59
1306.728	20.79
1308.32	20.79
1309.912	17.67
1311.503	23.91
1313.095	24.95
1314.686	18.71
1316.277	16.63
1317.868	21.83
1319.459	16.63
1321.05	16.63
1322.64	22.87
1324.23	18.71
1325.82	22.87
1327.41	17.67
1329	15.59
1330.589	14.56
1332.179	17.67
1333.768	17.67
1335.357	23.91
1336.945	19.75
1338.534	20.79
1340.122	12.48
1341.71	12.48
1343.298	11.44
1344.886	17.67
1346.473	11.44
1348.06	13.52
1349.648	11.44
1351.234	18.71
1352.821	16.63
1354.408	11.44
1355.994	15.59
1357.58	21.83
1359.166	9.36
1360.752	11.44
1362.337	13.52
1363.923	10.4
1365.508	11.44
1367.093	13.52
1368.677	13.52
1370.262	13.52
1371.846	8.32
1373.43	11.44
1375.014	11.44
1376.598	20.79
1378.181	10.4
1379.765	15.59
1381.348	18.71
1382.931	8.32
1384.513	8.32
1386.096	13.52
1387.678	9.36
1389.26	11.44
1390.842	14.56
1392.424	12.48
1394.005	10.4
1395.586	7.28
1397.168	5.2
1398.748	19.75
1400.329	11.44
1401.909	11.44
1403.49	16.63
1405.07	7.28
1406.649	10.4
1408.229	8.32
1409.808	13.52
1411.388	8.32
1412.967	9.36
1414.545	7.28
1416.124	11.44
1417.702	7.28
1419.28	9.36
1420.858	13.52
1422.436	2.08
1424.013	9.36
1425.591	8.32
1427.168	8.32
1428.745	14.56
1430.321	11.44
1431.898	4.16
1433.474	9.36
1435.05	16.63
1436.626	11.44
1438.201	11.44
1439.777	13.52
1441.352	4.16
1442.927	11.44
1444.501	9.36
1446.076	10.4
1447.65	9.36
1449.224	11.44
1450.798	10.4
1452.372	17.67
1453.945	10.4
1455.518	13.52
1457.091	10.4
1458.664	13.52
1460.236	9.36
1461.809	14.56
1463.381	16.63
1464.953	14.56
1466.524	13.52
1468.096	23.91
1469.667	20.79
1471.238	17.67
1472.809	24.95
1474.379	27.03
1475.949	35.35
1477.519	39.51
1479.089	39.51
1480.659	36.39
1482.228	38.47
1483.798	30.15
1485.366	33.27
1486.935	42.63
1488.504	34.31
1490.072	43.67
1491.64	41.59
1493.208	38.47
1494.776	43.67
1496.343	38.47
1497.91	44.71
1499.477	45.75
1501.044	46.78
1502.61	60.3
1504.176	63.42
1505.742	72.78
1507.308	86.29
1508.874	77.97
1510.439	80.05
1512.004	82.13
1513.569	75.9
1515.134	83.17
1516.698	79.01
1518.262	85.25
1519.826	92.53
1521.39	98.77
1522.953	109.16
1524.517	115.4
1526.08	114.36
1527.642	117.48
1529.205	134.12
1530.767	143.47
1532.329	152.83
1533.891	165.31
1535.453	174.66
1537.014	173.62
1538.575	180.9
1540.136	176.74
1541.697	169.46
1543.257	171.54
1544.817	161.15
1546.377	159.07
1547.937	152.83
1549.497	140.35
1551.056	127.88
1552.615	119.56
1554.174	108.12
1555.732	99.81
1557.29	92.53
1558.848	97.73
1560.406	95.65
1561.964	116.44
1563.521	127.88
1565.078	148.67
1566.635	159.07
1568.192	171.54
1569.748	188.18
1571.304	194.42
1572.86	199.61
1574.416	205.85
1575.971	191.3
1577.526	196.5
1579.081	191.3
1580.636	182.98
1582.19	156.99
1583.744	154.91
1585.298	144.51
1586.852	133.08
1588.405	117.48
1589.958	111.24
1591.511	106.05
1593.064	109.16
1594.616	95.65
1596.169	95.65
1597.721	91.49
1599.272	92.53
1600.824	101.89
1602.375	110.2
1603.926	119.56
1605.477	137.24
1607.027	146.59
1608.577	167.39
1610.127	179.86
1611.677	197.54
1613.226	215.21
1614.775	223.53
1616.324	236
1617.873	252.64
1619.422	257.84
1620.97	261.99
1622.518	263.03
1624.065	266.15
1625.613	261.99
1627.16	266.15
1628.707	261.99
1630.253	269.27
1631.8	263.03
1633.346	258.88
1634.892	256.8
1636.438	240.16
1637.983	241.2
1639.528	216.25
1641.073	202.73
1642.618	200.65
1644.162	180.9
1645.706	171.54
1647.25	177.78
1648.793	171.54
1650.337	168.43
1651.88	161.15
1653.423	160.11
1654.965	166.35
1656.507	165.31
1658.049	158.03
1659.591	165.31
1661.133	167.39
1662.674	169.46
1664.215	172.58
1665.756	178.82
1667.296	173.62
1668.836	179.86
1670.376	187.14
1671.916	191.3
1673.455	202.73
1674.994	197.54
1676.533	212.09
1678.072	214.17
1679.61	212.09
1681.148	220.41
1682.686	236
1684.224	238.08
1685.761	233.92
1687.298	248.48
1688.835	260.95
1690.371	273.43
1691.907	270.31
1693.443	281.75
1694.979	290.07
1696.514	297.34
1698.049	307.74
1699.584	310.86
1701.119	319.18
1702.653	330.61
1704.187	343.09
1705.721	350.37
1707.255	358.68
1708.788	369.08
1710.321	380.52
