898.735	1790.3
900.365	1822.52
901.994	1857.87
903.623	1885.94
905.253	1916.09
906.882	1951.44
908.511	1981.59
910.14	1997.19
911.768	2033.58
913.397	2075.16
915.026	2112.59
916.654	2165.61
918.282	2247.75
919.911	2324.68
921.539	2429.69
923.167	2514.94
924.795	2604.35
926.422	2665.69
928.05	2722.87
929.678	2761.34
931.305	2781.09
932.932	2781.09
934.56	2791.49
936.187	2777.97
937.814	2765.5
939.44	2740.55
941.067	2739.51
942.694	2714.55
944.32	2701.04
945.947	2676.09
947.573	2642.82
949.199	2600.19
950.825	2544.05
952.451	2489.99
954.077	2427.61
955.703	2353.79
957.328	2288.29
958.954	2196.8
960.579	2141.7
962.204	2060.61
963.829	2011.74
965.454	1949.36
967.079	1893.22
968.704	1855.79
970.329	1825.64
971.953	1802.77
973.578	1799.65
975.202	1783.02
976.826	1809.01
978.45	1821.49
980.074	1825.64
981.698	1825.64
983.321	1823.56
984.945	1798.61
986.568	1776.78
988.191	1727.92
989.815	1696.73
991.438	1653.06
993.061	1619.79
994.683	1583.4
996.306	1544.94
997.929	1515.83
999.551	1498.15
1001.173	1491.91
1002.795	1497.11
1004.417	1514.79
1006.039	1554.29
1007.661	1622.91
1009.283	1690.49
1010.904	1745.59
1012.526	1792.37
1014.147	1801.73
1015.768	1775.74
1017.389	1732.07
1019.01	1658.26
1020.63	1570.93
1022.251	1505.43
1023.871	1431.61
1025.492	1381.71
1027.112	1359.88
1028.732	1334.92
1030.352	1295.42
1031.972	1270.47
1033.591	1256.95
1035.211	1230.96
1036.83	1203.93
1038.45	1159.22
1040.069	1110.36
1041.688	1059.41
1043.307	1012.63
1044.925	952.33
1046.544	889.95
1048.162	846.28
1049.781	799.5
1051.399	767.27
1053.017	725.68
1054.635	708.01
1056.253	673.7
1057.87	657.07
1059.488	637.31
1061.105	610.28
1062.722	596.77
1064.339	569.73
1065.956	552.06
1067.573	542.7
1069.19	521.91
1070.806	505.28
1072.423	489.68
1074.039	482.4
1075.655	463.69
1077.271	448.09
1078.887	427.3
1080.502	427.3
1082.118	408.59
1083.733	403.39
1085.348	386.75
1086.963	381.56
1088.578	364.92
1090.193	362.84
1091.808	344.13
1093.422	335.81
1095.037	323.33
1096.651	323.33
1098.265	307.74
1099.879	292.14
1101.493	285.91
1103.106	276.55
1104.72	267.19
1106.333	255.76
1107.946	251.6
1109.559	234.96
1111.172	232.88
1112.785	227.69
1114.398	221.45
1116.01	208.97
1117.622	200.65
1119.234	197.54
