898.735	13977.2
900.365	14279.74
901.994	14555.25
903.623	14782.93
905.253	15045.97
906.882	15257.02
908.511	15497.18
910.14	15678.08
911.768	15886.01
913.397	16117.86
915.026	16392.33
916.654	16717.74
918.282	17199.1
919.911	17776.12
921.539	18463.33
923.167	19155.74
924.795	19890.78
926.422	20559.29
928.05	21137.34
929.678	21623.9
931.305	22000.26
932.932	22242.5
934.56	22368.3
936.187	22492.02
937.814	22600.14
939.44	22729.06
941.067	22868.37
942.694	23004.57
944.32	23187.55
945.947	23355.97
947.573	23481.77
949.199	23504.64
950.825	23404.84
952.451	23150.12
954.077	22761.29
955.703	22247.7
957.328	21703.95
958.954	21088.47
960.579	20610.23
962.204	20123.67
963.829	19776.42
965.454	19442.69
967.079	19236.84
968.704	19048.66
970.329	18962.37
971.953	18979
973.578	19201.49
975.202	19638.15
976.826	20367.99
978.45	21296.41
980.074	22110.46
981.698	22682.27
983.321	22927.63
984.945	22852.78
986.568	22533.6
988.191	21835.99
989.815	20929.41
991.438	20067.53
993.061	19435.41
994.683	18841.77
996.306	18330.25
997.929	17907.11
999.551	17629.52
1001.173	17608.73
1002.795	17891.52
1004.417	18563.14
1006.039	19785.78
1007.661	21578.15
1009.283	23827.98
1010.904	26236.87
1012.526	28252.77
1014.147	29410.96
1015.768	29572.1
1017.389	28734.14
1019.01	26990.63
1020.63	24633.72
1022.251	22126.05
1023.871	19946.93
1025.492	18342.73
1027.112	17363.37
1028.732	16660.56
1030.352	16142.81
1031.972	15729.02
1033.591	15465.99
1035.211	15190.48
1036.83	14827.64
1038.45	14311.97
1040.069	13614.35
1041.688	12791.98
1043.307	11819.9
1044.925	10763.61
1046.544	9697.95
1048.162	8740.43
1049.781	7992.91
1051.399	7415.9
1053.017	6950.13
1054.635	6554.02
1056.253	6194.3
1057.87	5853.29
1059.488	5524.76
1061.105	5214.94
1062.722	4931.11
1064.339	4681.59
1065.956	4438.31
1067.573	4239.74
1069.19	4052.6
1070.806	3894.57
1072.423	3746.94
1074.039	3630.49
1075.655	3514.05
1077.271	3400.73
1078.887	3299.88
1080.502	3213.59
1082.118	3126.26
1083.733	3023.33
1085.348	2938.08
1086.963	2841.39
1088.578	2764.46
1090.193	2678.17
1091.808	2605.39
1093.422	2528.45
1095.037	2452.56
1096.651	2376.66
1098.265	2294.53
1099.879	2219.68
1101.493	2141.7
1103.106	2076.2
1104.72	2001.35
1106.333	1935.85
1107.946	1872.43
1109.559	1815.25
1111.172	1759.11
1112.785	1698.81
1114.398	1650.98
1116.01	1594.84
1117.622	1548.05
1119.234	1497.11
1120.846	1448.25
1122.458	1406.66
1124.07	1357.8
1125.681	1307.89
1127.293	1263.19
1128.904	1215.36
1130.515	1171.7
1132.126	1123.87
1133.737	1088.52
1135.347	1056.3
1136.958	1015.75
1138.568	986.64
1140.178	951.29
1141.788	926.34
1143.398	887.87
1145.008	861.88
1146.617	835.89
1148.227	808.86
1149.836	781.82
1151.445	744.4
1153.054	722.56
1154.663	685.14
1156.271	664.34
1157.88	640.43
1159.488	620.68
1161.096	592.61
1162.704	574.93
1164.312	557.26
